"id","mqtl_name","chromosome","trait","parameter","category","position_interval","parsed_start","parsed_end","inferred_unit","reason","reference","doi","source_file","needs_review"
"M01434","MQTL6B.4","6B","Grain Morphology",NA,"Morphological","112.6–115.4",112.6,115.4,"cM","all values < 1000 -> cM",NA,"https://link.springer.com/article/10.1007/S00122-021-04018-3/","MQTL_all traitsV3.0_final",FALSE
"M01435","MQTL6B.7","6B","Grain Morphology",NA,"Morphological","121.4-121.7",121.4,121.7,"cM","all values < 1000 -> cM",NA,"https://link.springer.com/article/10.1007/S00122-021-04018-3/","MQTL_all traitsV3.0_final",FALSE
"M01436","MQTL6B.8","6B","Grain Morphology",NA,"Morphological","123.2–123.7",123.2,123.7,"cM","all values < 1000 -> cM",NA,"https://link.springer.com/article/10.1007/S00122-021-04018-3/","MQTL_all traitsV3.0_final",FALSE
"M01437","MQTL6B.9","6B","Grain Morphology",NA,"Morphological","128.3–128.5",128.3,128.5,"cM","all values < 1000 -> cM",NA,"https://link.springer.com/article/10.1007/S00122-021-04018-3/","MQTL_all traitsV3.0_final",FALSE
"M01438","MQTL6B.10","6B","Grain Morphology",NA,"Morphological","151.6–202.3",151.6,202.3,"cM","all values < 1000 -> cM",NA,"https://link.springer.com/article/10.1007/S00122-021-04018-3/","MQTL_all traitsV3.0_final",FALSE
"M01439","MQTL7A.1","7A","Grain Morphology",NA,"Morphological","108.1–109.6",108.1,109.6,"cM","all values < 1000 -> cM",NA,"https://link.springer.com/article/10.1007/S00122-021-04018-3/","MQTL_all traitsV3.0_final",FALSE
"M01440","MQTL7A.2","7A","Grain Morphology",NA,"Morphological","125.8–126.9",125.8,126.9,"cM","all values < 1000 -> cM",NA,"https://link.springer.com/article/10.1007/S00122-021-04018-3/","MQTL_all traitsV3.0_final",FALSE
"M01441","MQTL7A.3","7A","Grain Morphology",NA,"Morphological","155.2–155.2",155.2,155.2,"cM","all values < 1000 -> cM",NA,"https://link.springer.com/article/10.1007/S00122-021-04018-3/","MQTL_all traitsV3.0_final",FALSE
"M01442","MQTL7B.2","7B","Grain Morphology",NA,"Morphological","57.4–58.2",57.4,58.2,"cM","all values < 1000 -> cM",NA,"https://link.springer.com/article/10.1007/S00122-021-04018-3/","MQTL_all traitsV3.0_final",FALSE
"M01443","MQTL7B.4","7B","Grain Morphology",NA,"Morphological","76.7–77.7",76.7,77.7,"cM","all values < 1000 -> cM",NA,"https://link.springer.com/article/10.1007/S00122-021-04018-3/","MQTL_all traitsV3.0_final",FALSE
"M01444","MQTL7B.5","7B","Grain Morphology",NA,"Morphological","106.1–107.9",106.1,107.9,"cM","all values < 1000 -> cM",NA,"https://link.springer.com/article/10.1007/S00122-021-04018-3/","MQTL_all traitsV3.0_final",FALSE
"M01445","MQTL7D.2","7D","Grain Morphology",NA,"Morphological","75.2–76.8",75.2,76.8,"cM","all values < 1000 -> cM",NA,"https://link.springer.com/article/10.1007/S00122-021-04018-3/","MQTL_all traitsV3.0_final",FALSE
"M01446","MQTL7D.3","7D","Grain Morphology",NA,"Morphological","82.6–85.6",82.6,85.6,"cM","all values < 1000 -> cM",NA,"https://link.springer.com/article/10.1007/S00122-021-04018-3/","MQTL_all traitsV3.0_final",FALSE
"M01447","MQTL7D.4","7D","Grain Morphology",NA,"Morphological","96.6–100.1",96.6,100.1,"cM","all values < 1000 -> cM",NA,"https://link.springer.com/article/10.1007/S00122-021-04018-3/","MQTL_all traitsV3.0_final",FALSE
"M01448","MQTL7D.5","7D","Grain Morphology",NA,"Morphological","139.1–143.7",139.1,143.7,"cM","all values < 1000 -> cM",NA,"https://link.springer.com/article/10.1007/S00122-021-04018-3/","MQTL_all traitsV3.0_final",FALSE
"M01449","MQTL1B.1","1B","Grain Morphology",NA,"Morphological","73363725-654027223",73363725,654027223,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01450","MQTL1B.2","1B","Grain Morphology",NA,"Morphological","32775998-100146119",32775998,100146119,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01451","MQTL1B.3","1B","Grain Morphology",NA,"Morphological","61668141-94831794",61668141,94831794,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01452","MQTL1B.4","1B","Grain Morphology",NA,"Morphological","548723003-586306031",548723003,586306031,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01453","MQTL1B.5","1B","Grain Morphology",NA,"Morphological","336205666-381721249",336205666,381721249,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01454","MQTL1B.6","1B","Grain Morphology",NA,"Morphological","535706984-576219705",535706984,576219705,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01455","MQTL1B.7","1B","Grain Morphology",NA,"Morphological","328936587-632911927",328936587,632911927,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01456","MQTL1D.1","1D","Grain Morphology",NA,"Morphological","122540828-270393594",122540828,270393594,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01457","MQTL1D.2","1D","Grain Morphology",NA,"Morphological","2224692-4151748",2224692,4151748,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01458","MQTL1D.3","1D","Grain Morphology",NA,"Morphological","15414921-122620975",15414921,122620975,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01459","MQTL1D.4","1D","Grain Morphology",NA,"Morphological","329723603-411703609",329723603,411703609,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01460","MQTL1D.5","1D","Grain Morphology",NA,"Morphological","70526261-435928256",70526261,435928256,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01461","MQTL1D.6","1D","Grain Morphology",NA,"Morphological","5549705-391676713",5549705,391676713,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01462","MQTL2A.1","2A","Grain Morphology",NA,"Morphological","118368909-203868417",118368909,203868417,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01463","MQTL2A.2","2A","Grain Morphology",NA,"Morphological","31920612-45120272",31920612,45120272,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01464","MQTL2A.3","2A","Grain Morphology",NA,"Morphological","72382644-500029547",72382644,500029547,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01465","MQTL2A.4","2A","Grain Morphology",NA,"Morphological","675441124-767944487",675441124,767944487,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01466","MQTL2A.5","2A","Grain Morphology",NA,"Morphological","58994359-189626457",58994359,189626457,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01467","MQTL3D.1","3D","Grain Morphology",NA,"Morphological","7317671-13169186",7317671,13169186,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01468","MQTL3D.2","3D","Grain Morphology",NA,"Morphological","512971491-562384422",512971491,562384422,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01469","MQTL4A.1","4A","Grain Morphology",NA,"Morphological","115570013-148758152",115570013,148758152,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01470","MQTL4A.2","4A","Grain Morphology",NA,"Morphological","603066946-605659570",603066946,605659570,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01471","MQTL4A.3","4A","Grain Morphology",NA,"Morphological","544891604-610725861",544891604,610725861,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01472","MQTL4A.4","4A","Grain Morphology",NA,"Morphological","625546045-666151017",625546045,666151017,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01473","MQTL4A.5","4A","Grain Morphology",NA,"Morphological","647212815-702039471",647212815,702039471,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01474","MQTL4A.6","4A","Grain Morphology",NA,"Morphological","710051063-713522136",710051063,713522136,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01475","MQTL4A.7","4A","Grain Morphology",NA,"Morphological","559211863-743139194",559211863,743139194,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01476","MQTL5B.1","5B","Grain Morphology",NA,"Morphological","44979855-580686304",44979855,580686304,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01477","MQTL5B.2","5B","Grain Morphology",NA,"Morphological","58563916-173006641",58563916,173006641,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01478","MQTL5B.3","5B","Grain Morphology",NA,"Morphological","148498156-622061579",148498156,622061579,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01479","MQTL5B.4","5B","Grain Morphology",NA,"Morphological","65137790-246286813",65137790,246286813,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01480","MQTL5B.5","5B","Grain Morphology",NA,"Morphological","536680977-642835869",536680977,642835869,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01481","MQTL5B.6","5B","Grain Morphology",NA,"Morphological","170059262-663916481",170059262,663916481,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01482","MQTL5D.1","5D","Grain Morphology",NA,"Morphological","8746873-136349377",8746873,136349377,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01483","MQTL5D.2","5D","Grain Morphology",NA,"Morphological","78505880-396417785",78505880,396417785,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01484","MQTL6B.1","6B","Grain Morphology",NA,"Morphological","34217980-504586282",34217980,504586282,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01485","MQTL6B.2","6B","Grain Morphology",NA,"Morphological","556488376-680310576",556488376,680310576,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01486","MQTL6B.3","6B","Grain Morphology",NA,"Morphological","29126257-646241567",29126257,646241567,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01487","MQTL6B.4","6B","Grain Morphology",NA,"Morphological","656193549-690730616",656193549,690730616,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01488","MQTL6B.5","6B","Grain Morphology",NA,"Morphological","699887346-705757553",699887346,705757553,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01489","MQTL7A.1","7A","Grain Morphology",NA,"Morphological","180374458-311919876",180374458,311919876,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01490","MQTL7A.2","7A","Grain Morphology",NA,"Morphological","264847349-672031983",264847349,672031983,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01491","MQTL7A.3","7A","Grain Morphology",NA,"Morphological","92892096-670278986",92892096,670278986,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01492","MQTL7A.4","7A","Grain Morphology",NA,"Morphological","260031272-452063113",260031272,452063113,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01493","MQTL7A.5","7A","Grain Morphology",NA,"Morphological","83245709-692345812",83245709,692345812,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01494","MQTL7A.6","7A","Grain Morphology",NA,"Morphological","705127000-734070631",705127000,734070631,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01495","MQTL7B.1","7B","Grain Morphology",NA,"Morphological","831011-3336782",831011,3336782,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01496","MQTL7B.2","7B","Grain Morphology",NA,"Morphological","141847674-393314447",141847674,393314447,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01497","MQTL7B.3","7B","Grain Morphology",NA,"Morphological","630174229-644299892",630174229,644299892,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01498","MQTL7B.4","7B","Grain Morphology",NA,"Morphological","632490355-632491898",632490355,632491898,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01499","MQTL7B.5","7B","Grain Morphology",NA,"Morphological","678363979-678635351",678363979,678635351,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01500","MQTL7B.6","7B","Grain Morphology",NA,"Morphological","702455024-702528934",702455024,702528934,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01501","MQTL7B.7","7B","Grain Morphology",NA,"Morphological","708469063-741999849",708469063,741999849,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01502","MQTL7D.1","7D","Grain Morphology",NA,"Morphological","3905260-90621206",3905260,90621206,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01503","MQTL7D.2","7D","Grain Morphology",NA,"Morphological","96468569-104352616",96468569,104352616,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01504","MQTL7D.3","7D","Grain Morphology",NA,"Morphological","112117668-139099735",112117668,139099735,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01505","MQTL7D.4","7D","Grain Morphology",NA,"Morphological","149994144-229499085",149994144,229499085,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01506","MQTL7D.5","7D","Grain Morphology",NA,"Morphological","75017574-562445884",75017574,562445884,"bp","contains value >= 1000 -> bp",NA,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9784057/","MQTL_all traitsV3.0_final",FALSE
"M01507","MQTL1A.1","1A","Quality traits","Quality traits","Quality traits","14.7-15.06",14.7,15.06,"cM","all values < 1000 -> cM",NA,"https://link.springer.com/article/10.1007/s00425-022-03904-4","MQTL_all traitsV3.0_final",FALSE
"M01508","MQTL1A.2","1A","Quality traits","Quality traits","Quality traits","22.255-22.685",22.255,22.685,"cM","all values < 1000 -> cM",NA,"https://link.springer.com/article/10.1007/s00425-022-03904-4","MQTL_all traitsV3.0_final",FALSE
"M01509","MQTL1A.3","1A","Quality traits","Quality traits","Quality traits","36.14-36.44",36.14,36.44,"cM","all values < 1000 -> cM",NA,"https://link.springer.com/article/10.1007/s00425-022-03904-4","MQTL_all traitsV3.0_final",FALSE
"M01510","MQTL1A.4","1A","Quality traits","Quality traits","Quality traits","42.58-43.1",42.58,43.1,"cM","all values < 1000 -> cM",NA,"https://link.springer.com/article/10.1007/s00425-022-03904-4","MQTL_all traitsV3.0_final",FALSE
"M01511","MQTL1A.5","1A","Quality traits","Quality traits","Quality traits","68.585-69.135",68.585,69.135,"cM","all values < 1000 -> cM",NA,"https://link.springer.com/article/10.1007/s00425-022-03904-4","MQTL_all traitsV3.0_final",FALSE
"M01512","MQTL1A.6","1A","Quality traits","Quality traits","Quality traits","85.525-87.755",85.525,87.755,"cM","all values < 1000 -> cM",NA,"https://link.springer.com/article/10.1007/s00425-022-03904-4","MQTL_all traitsV3.0_final",FALSE
"M01513","MQTL1A.7","1A","Quality traits","Quality traits","Quality traits","92.935-94.845",92.935,94.845,"cM","all values < 1000 -> cM",NA,"https://link.springer.com/article/10.1007/s00425-022-03904-4","MQTL_all traitsV3.0_final",FALSE
"M01514","MQTL1A.8","1A","Quality traits","Quality traits","Quality traits","118.43-123.05",118.43,123.05,"cM","all values < 1000 -> cM",NA,"https://link.springer.com/article/10.1007/s00425-022-03904-4","MQTL_all traitsV3.0_final",FALSE
